
Please build project in debug configuration to get more details about an exception.
See https://docs.platformio.org/page/projectconf/build_configurations.html


--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
I 00:11:25.577 |        main.cpp: 194 |  free heap size: 24964 biggest block : 23552 
I 00:11:26.600 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:11:27.613 |        main.cpp: 194 |  free heap size: 30356 biggest block : 26624 
I 00:11:28.624 |        main.cpp: 194 |  free heap size: 28800 biggest block : 26624 
I 00:11:29.636 |        main.cpp: 194 |  free heap size: 28788 biggest block : 26624 
I 00:11:30.651 |        main.cpp: 194 |  free heap size: 30340 biggest block : 26624 
I 00:11:31.661 |        main.cpp: 194 |  free heap size: 23124 biggest block : 22528 
I 00:11:32.671 |        main.cpp: 194 |  free heap size: 24748 biggest block : 22528 
I 00:11:33.684 |        main.cpp: 194 |  free heap size: 21336 biggest block : 20480 
I 00:11:34.694 |        main.cpp: 194 |  free heap size: 26760 biggest block : 25600 
I 00:11:35.711 |        main.cpp: 194 |  free heap size: 24912 biggest block : 23552 
I 00:11:36.736 |        main.cpp: 194 |  free heap size: 28560 biggest block : 25600 
I 00:11:37.743 |        main.cpp: 194 |  free heap size: 28800 biggest block : 25600 
I 00:11:38.762 |        main.cpp: 194 |  free heap size: 28800 biggest block : 25600 
I 00:11:39.770 |        main.cpp: 194 |  free heap size: 28796 biggest block : 26624 
I 00:11:40.782 |        main.cpp: 194 |  free heap size: 30352 biggest block : 26624 
I 00:11:41.802 |        main.cpp: 194 |  free heap size: 23112 biggest block : 22528 
I 00:11:42.819 |        main.cpp: 194 |  free heap size: 23136 biggest block : 22528 
I 00:11:43.830 |        main.cpp: 194 |  free heap size: 23120 biggest block : 22528 
I 00:11:44.838 |        main.cpp: 194 |  free heap size: 23156 biggest block : 21504 
I 00:11:45.862 |        main.cpp: 194 |  free heap size: 26712 biggest block : 25600 
I 00:11:46.891 |        main.cpp: 194 |  free heap size: 23132 biggest block : 22528 
I 00:11:47.899 |        main.cpp: 194 |  free heap size: 28352 biggest block : 26624 
I 00:11:48.921 |        main.cpp: 194 |  free heap size: 28544 biggest block : 26624 
I 00:11:49.931 |        main.cpp: 194 |  free heap size: 28784 biggest block : 26624 
I 00:11:50.944 |        main.cpp: 194 |  free heap size: 28800 biggest block : 26624 
I 00:11:51.959 |        main.cpp: 194 |  free heap size: 28800 biggest block : 26624 
I 00:11:52.972 |        main.cpp: 194 |  free heap size: 25464 biggest block : 20480 
I 00:11:53.985 |        main.cpp: 194 |  free heap size: 23120 biggest block : 22528 
I 00:11:54.993 |        main.cpp: 194 |  free heap size: 19544 biggest block : 17408 
I 00:11:56.007 |        main.cpp: 194 |  free heap size: 28556 biggest block : 25600 
I 00:11:57.019 |        main.cpp: 194 |  free heap size: 28556 biggest block : 26624 
I 00:11:58.028 |        main.cpp: 194 |  free heap size: 24884 biggest block : 22528 
I 00:11:59.058 |        main.cpp: 194 |  free heap size: 28556 biggest block : 25600 
I 00:12:00.070 |        main.cpp: 194 |  free heap size: 30340 biggest block : 26624 
I 00:12:01.085 |        main.cpp: 194 |  free heap size: 28772 biggest block : 26624 
I 00:12:02.094 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:12:03.109 |        main.cpp: 194 |  free heap size: 22364 biggest block : 20480 
I 00:12:04.122 |        main.cpp: 194 |  free heap size: 23116 biggest block : 22528 
I 00:12:05.137 |        main.cpp: 194 |  free heap size: 23100 biggest block : 22528 
I 00:12:06.146 |        main.cpp: 194 |  free heap size: 23132 biggest block : 22528 
I 00:12:07.155 |        main.cpp: 194 |  free heap size: 26748 biggest block : 25600 
I 00:12:08.177 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:12:09.186 |        main.cpp: 194 |  free heap size: 28560 biggest block : 26624 
I 00:12:10.200 |        main.cpp: 194 |  free heap size: 30280 biggest block : 26624 
I 00:12:11.213 |        main.cpp: 194 |  free heap size: 28800 biggest block : 26624 
I 00:12:12.226 |        main.cpp: 194 |  free heap size: 30332 biggest block : 26624 
I 00:12:13.240 |        main.cpp: 194 |  free heap size: 22988 biggest block : 22528 
I 00:12:14.258 |        main.cpp: 194 |  free heap size: 24936 biggest block : 23552 
I 00:12:15.267 |        main.cpp: 194 |  free heap size: 24932 biggest block : 23552 
I 00:12:16.280 |        main.cpp: 194 |  free heap size: 23128 biggest block : 21504 
I 00:12:17.295 |        main.cpp: 194 |  free heap size: 26740 biggest block : 23552 
I 00:12:18.315 |        main.cpp: 194 |  free heap size: 26728 biggest block : 25600 
I 00:12:19.335 |        main.cpp: 194 |  free heap size: 28536 biggest block : 26624 
I 00:12:20.343 |        main.cpp: 194 |  free heap size: 30356 biggest block : 26624 
I 00:12:21.363 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:12:22.374 |        main.cpp: 194 |  free heap size: 28596 biggest block : 23552 
I 00:12:23.392 |        main.cpp: 194 |  free heap size: 30344 biggest block : 26624 
I 00:12:24.403 |        main.cpp: 194 |  free heap size: 20616 biggest block : 16384 
I 00:12:25.418 |        main.cpp: 194 |  free heap size: 21528 biggest block : 19456 
I 00:12:26.428 |        main.cpp: 194 |  free heap size: 23100 biggest block : 20480 
I 00:12:27.442 |        main.cpp: 194 |  free heap size: 26628 biggest block : 23552 
I 00:12:28.465 |        main.cpp: 194 |  free heap size: 23104 biggest block : 20480 
I 00:12:29.476 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:12:30.486 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:12:31.499 |        main.cpp: 194 |  free heap size: 28800 biggest block : 25600 
I 00:12:32.513 |        main.cpp: 194 |  free heap size: 28788 biggest block : 26624 
I 00:12:33.530 |        main.cpp: 194 |  free heap size: 28800 biggest block : 22528 
I 00:12:34.539 |        main.cpp: 194 |  free heap size: 23132 biggest block : 22528 
I 00:12:35.554 |        main.cpp: 194 |  free heap size: 23120 biggest block : 22528 
I 00:12:36.564 |        main.cpp: 194 |  free heap size: 26752 biggest block : 25600 
I 00:12:37.583 |        main.cpp: 194 |  free heap size: 23120 biggest block : 22528 
I 00:12:38.613 |        main.cpp: 194 |  free heap size: 23132 biggest block : 22528 
I 00:12:39.622 |        main.cpp: 194 |  free heap size: 24712 biggest block : 22528 
I 00:12:40.646 |        main.cpp: 194 |  free heap size: 24940 biggest block : 22528 
I 00:12:41.657 |        main.cpp: 194 |  free heap size: 22704 biggest block : 21504 
I 00:12:42.690 |        main.cpp: 194 |  free heap size: 22988 biggest block : 21504 
I 00:12:43.716 |        main.cpp: 194 |  free heap size: 23132 biggest block : 21504 
I 00:12:44.739 |        main.cpp: 194 |  free heap size: 28548 biggest block : 25600 
I 00:12:45.749 |        main.cpp: 194 |  free heap size: 24936 biggest block : 22528 
I 00:12:46.770 |        main.cpp: 194 |  free heap size: 28548 biggest block : 25600 
I 00:12:47.780 |        main.cpp: 194 |  free heap size: 28800 biggest block : 26624 
I 00:12:48.793 |        main.cpp: 194 |  free heap size: 28800 biggest block : 26624 
I 00:12:49.805 |        main.cpp: 194 |  free heap size: 27044 biggest block : 20480 
I 00:12:50.819 |        main.cpp: 194 |  free heap size: 23128 biggest block : 22528 
I 00:12:51.837 |        main.cpp: 194 |  free heap size: 23124 biggest block : 22528 
I 00:12:52.848 |        main.cpp: 194 |  free heap size: 23120 biggest block : 22528 
I 00:12:53.874 |        main.cpp: 194 |  free heap size: 26732 biggest block : 25600 
I 00:12:54.890 |        main.cpp: 194 |  free heap size: 23032 biggest block : 20480 
I 00:12:55.911 |        main.cpp: 194 |  free heap size: 24932 biggest block : 23552 
I 00:12:56.922 |        main.cpp: 194 |  free heap size: 28524 biggest block : 26624 
I 00:12:57.937 |        main.cpp: 194 |  free heap size: 24708 biggest block : 23552 
I 00:12:58.966 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:12:59.973 |        main.cpp: 194 |  free heap size: 26656 biggest block : 25600 
I 00:13:01.007 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:13:02.013 |        main.cpp: 194 |  free heap size: 28800 biggest block : 26624 
I 00:13:03.030 |        main.cpp: 194 |  free heap size: 28800 biggest block : 25600 
I 00:13:04.044 |        main.cpp: 194 |  free heap size: 28780 biggest block : 26624 
I 00:13:05.057 |        main.cpp: 194 |  free heap size: 28600 biggest block : 26624 
I 00:13:06.074 |        main.cpp: 194 |  free heap size: 23128 biggest block : 22528 
I 00:13:07.083 |        main.cpp: 194 |  free heap size: 23112 biggest block : 22528 
I 00:13:08.099 |        main.cpp: 194 |  free heap size: 26736 biggest block : 25600 
I 00:13:09.113 |        main.cpp: 194 |  free heap size: 26720 biggest block : 25600 
I 00:13:10.142 |        main.cpp: 194 |  free heap size: 23104 biggest block : 21504 
I 00:13:11.159 |        main.cpp: 194 |  free heap size: 24984 biggest block : 23552 
I 00:13:12.173 |        main.cpp: 194 |  free heap size: 26736 biggest block : 23552 
I 00:13:13.190 |        main.cpp: 194 |  free heap size: 28532 biggest block : 26624 
I 00:13:14.211 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:13:15.225 |        main.cpp: 194 |  free heap size: 28788 biggest block : 26624 
I 00:13:16.236 |        main.cpp: 194 |  free heap size: 28792 biggest block : 26624 
I 00:13:17.250 |        main.cpp: 194 |  free heap size: 28784 biggest block : 22528 
I 00:13:18.260 |        main.cpp: 194 |  free heap size: 23128 biggest block : 22528 
I 00:13:19.269 |        main.cpp: 194 |  free heap size: 23164 biggest block : 22528 
I 00:13:20.286 |        main.cpp: 194 |  free heap size: 26752 biggest block : 25600 
I 00:13:21.310 |        main.cpp: 194 |  free heap size: 24724 biggest block : 23552 
I 00:13:22.331 |        main.cpp: 194 |  free heap size: 24828 biggest block : 23552 
I 00:13:23.362 |        main.cpp: 194 |  free heap size: 26752 biggest block : 25600 
I 00:13:24.379 |        main.cpp: 194 |  free heap size: 23128 biggest block : 22528 
I 00:13:25.401 |        main.cpp: 194 |  free heap size: 23112 biggest block : 22528 
I 00:13:26.412 |        main.cpp: 194 |  free heap size: 28404 biggest block : 26624 
I 00:13:27.439 |        main.cpp: 194 |  free heap size: 28548 biggest block : 25600 
I 00:13:28.451 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:13:29.471 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:13:30.483 |        main.cpp: 194 |  free heap size: 30348 biggest block : 26624 
I 00:13:31.499 |        main.cpp: 194 |  free heap size: 28792 biggest block : 26624 
I 00:13:32.513 |        main.cpp: 194 |  free heap size: 28580 biggest block : 25600 
I 00:13:33.530 |        main.cpp: 194 |  free heap size: 22336 biggest block : 18432 
I 00:13:34.541 |        main.cpp: 194 |  free heap size: 21292 biggest block : 20480 
I 00:13:35.553 |        main.cpp: 194 |  free heap size: 26720 biggest block : 25600 
I 00:13:36.576 |        main.cpp: 194 |  free heap size: 23124 biggest block : 20480 
I 00:13:37.583 |        main.cpp: 194 |  free heap size: 21472 biggest block : 20480 
I 00:13:38.593 |        main.cpp: 194 |  free heap size: 28524 biggest block : 26624 
I 00:13:39.615 |        main.cpp: 194 |  free heap size: 28536 biggest block : 26624 
I 00:13:40.623 |        main.cpp: 194 |  free heap size: 28572 biggest block : 25600 
I 00:13:41.638 |        main.cpp: 194 |  free heap size: 28788 biggest block : 26624 
I 00:13:42.653 |        main.cpp: 194 |  free heap size: 28776 biggest block : 26624 
I 00:13:43.662 |        main.cpp: 194 |  free heap size: 30356 biggest block : 26624 
I 00:13:44.677 |        main.cpp: 194 |  free heap size: 23124 biggest block : 20480 
I 00:13:45.691 |        main.cpp: 194 |  free heap size: 21308 biggest block : 20480 
I 00:13:46.702 |        main.cpp: 194 |  free heap size: 24832 biggest block : 23552 
I 00:13:47.721 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:13:48.738 |        main.cpp: 194 |  free heap size: 24832 biggest block : 23552 
I 00:13:49.759 |        main.cpp: 194 |  free heap size: 28548 biggest block : 26624 
I 00:13:50.768 |        main.cpp: 194 |  free heap size: 26724 biggest block : 25600 
I 00:13:51.802 |        main.cpp: 194 |  free heap size: 24976 biggest block : 23552 
I 00:13:52.838 |        main.cpp: 194 |  free heap size: 24676 biggest block : 23552 
